index,timestamp,node 100 chan 0,node 100 chan 1,node 100 chan 10,node 100 chan 2,node 100 chan 3,node 100 chan 4,node 100 chan 5,node 100 chan 6,node 100 chan 7,node 100 chan 8,node 100 chan 9,node 200 chan 0,node 300 chan 0,node 300 chan 1,node 300 chan 2,node 300 chan 3,node 300 chan 4,node 300 chan 5,node 400 chan 0,node 401 chan 0,node 401 chan 1,node 401 chan 2,node 401 chan 3,node 401 chan 4,node 401 chan 5,node 402 chan 0,node 402 chan 1,node 402 chan 2,node 402 chan 3,node 402 chan 4,node 402 chan 5,node 403 chan 0,node 403 chan 1,node 403 chan 2
12,2020-03-24 16:50:58.181,96.0,185.0,108.0,0.0,0.0,0.0,223.0,0.0,163.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
13,2020-03-24 16:50:58.238,86.0,174.0,108.0,0.0,0.0,0.0,209.0,0.0,152.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
14,2020-03-24 16:50:58.344,67.0,154.0,120.0,0.0,0.0,0.0,180.0,0.0,118.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
15,2020-03-24 16:50:58.408,58.0,134.0,110.0,0.0,0.0,0.0,161.0,0.0,96.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
16,2020-03-24 16:50:58.684,28.0,81.0,106.0,0.0,0.0,0.0,93.0,40.0,58.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
17,2020-03-24 16:50:58.708,28.0,81.0,106.0,0.0,0.0,0.0,93.0,40.0,58.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
18,2020-03-24 16:50:58.736,26.0,74.0,116.0,0.0,0.0,0.0,85.0,52.0,46.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
19,2020-03-24 16:50:58.913,26.0,55.0,109.0,0.0,0.0,0.0,56.0,66.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
20,2020-03-24 16:50:58.924,26.0,55.0,111.0,0.0,0.0,0.0,54.0,66.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
21,2020-03-24 16:50:59.168,26.0,24.0,114.0,0.0,0.0,0.0,44.0,66.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
22,2020-03-24 16:50:59.209,26.0,24.0,114.0,0.0,0.0,0.0,44.0,66.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
23,2020-03-24 16:50:59.288,26.0,28.0,101.0,0.0,0.0,0.0,38.0,54.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
24,2020-03-24 16:50:59.388,22.0,38.0,112.0,0.0,0.0,0.0,38.0,41.0,31.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
25,2020-03-24 16:50:59.462,22.0,50.0,112.0,0.0,0.0,0.0,38.0,31.0,31.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,30.0
26,2020-03-24 16:50:59.663,22.0,57.0,108.0,0.0,0.0,0.0,38.0,28.0,669.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,32.0
27,2020-03-24 16:50:59.674,22.0,57.0,107.0,0.0,0.0,0.0,38.0,28.0,728.0,0.0,0.0,32.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,34.0
28,2020-03-24 16:50:59.923,22.0,57.0,112.0,0.0,0.0,0.0,38.0,28.0,352.0,0.0,0.0,34.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,30.0
29,2020-03-24 16:50:59.926,22.0,57.0,110.0,0.0,0.0,0.0,38.0,28.0,332.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,30.0
30,2020-03-24 16:51:00.44,22.0,57.0,115.0,0.0,0.0,0.0,38.0,28.0,168.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,30.0
31,2020-03-24 16:51:00.161,21.0,50.0,108.0,0.0,0.0,0.0,38.0,10.0,100.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,30.0
32,2020-03-24 16:51:00.219,21.0,46.0,109.0,0.0,0.0,0.0,38.0,3.0,76.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,30.0
33,2020-03-24 16:51:00.397,18.0,46.0,111.0,0.0,0.0,0.0,38.0,0.0,48.0,0.0,0.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,31.0
34,2020-03-24 16:51:00.419,18.0,46.0,111.0,0.0,0.0,0.0,38.0,0.0,47.0,0.0,0.0,31.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,32.0
35,2020-03-24 16:51:00.724,18.0,46.0,112.0,0.0,0.0,0.0,32.0,0.0,28.0,0.0,0.0,32.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,35.0
36,2020-03-24 16:51:00.724,18.0,46.0,112.0,0.0,0.0,0.0,32.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,37.0
37,2020-03-24 16:51:00.743,18.0,46.0,115.0,0.0,0.0,0.0,16.0,0.0,26.0,0.0,0.0,37.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,39.0
38,2020-03-24 16:51:00.908,18.0,40.0,119.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,39.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,41.0
39,2020-03-24 16:51:01.28,18.0,23.0,108.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,41.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,44.0
40,2020-03-24 16:51:01.128,18.0,8.0,105.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,44.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,46.0
41,2020-03-24 16:51:01.159,336.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,46.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,48.0
42,2020-03-24 16:51:01.412,226.0,0.0,105.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,48.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,50.0
43,2020-03-24 16:51:01.463,226.0,0.0,105.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,53.0
44,2020-03-24 16:51:01.483,234.0,0.0,111.0,0.0,0.0,0.0,0.0,66.0,22.0,0.0,0.0,53.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,55.0
45,2020-03-24 16:51:01.659,267.0,0.0,107.0,0.0,0.0,0.0,54.0,81.0,141.0,0.0,0.0,55.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,57.0
46,2020-03-24 16:51:01.675,273.0,109.0,106.0,0.0,0.0,0.0,54.0,84.0,153.0,0.0,0.0,57.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,59.0
47,2020-03-24 16:51:01.909,333.0,349.0,108.0,0.0,0.0,0.0,56.0,128.0,294.0,0.0,0.0,59.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,58.0
48,2020-03-24 16:51:01.980,333.0,349.0,108.0,0.0,0.0,0.0,56.0,128.0,294.0,0.0,0.0,58.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,59.0
49,2020-03-24 16:51:01.989,345.0,259.0,117.0,0.0,0.0,0.0,71.0,127.0,319.0,0.0,0.0,59.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,57.0
50,2020-03-24 16:51:02.186,375.0,158.0,106.0,0.0,0.0,0.0,122.0,57.0,356.0,0.0,0.0,57.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,56.0
51,2020-03-24 16:51:02.203,375.0,158.0,106.0,0.0,0.0,0.0,122.0,57.0,356.0,0.0,0.0,56.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,56.0
52,2020-03-24 16:51:02.274,377.0,153.0,105.0,0.0,0.0,0.0,157.0,41.0,370.0,0.0,0.0,56.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,55.0
53,2020-03-24 16:51:02.417,373.0,173.0,109.0,0.0,0.0,0.0,203.0,32.0,368.0,0.0,0.0,55.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,54.0
54,2020-03-24 16:51:02.501,371.0,189.0,107.0,0.0,0.0,0.0,239.0,31.0,371.0,0.0,0.0,54.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,53.0
55,2020-03-24 16:51:02.662,359.0,245.0,115.0,0.0,0.0,0.0,285.0,31.0,356.0,0.0,0.0,53.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,53.0
56,2020-03-24 16:51:02.679,359.0,253.0,105.0,0.0,0.0,0.0,288.0,31.0,357.0,0.0,0.0,53.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,52.0
57,2020-03-24 16:51:02.937,336.0,306.0,110.0,0.0,0.0,0.0,317.0,6.0,345.0,0.0,0.0,52.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,52.0
58,2020-03-24 16:51:02.957,336.0,306.0,110.0,0.0,0.0,0.0,317.0,6.0,345.0,0.0,0.0,52.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,52.0
59,2020-03-24 16:51:02.970,335.0,311.0,108.0,0.0,0.0,0.0,319.0,4.0,345.0,0.0,0.0,52.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,51.0
60,2020-03-24 16:51:03.74,329.0,319.0,105.0,0.0,0.0,0.0,322.0,0.0,335.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
61,2020-03-24 16:51:03.206,324.0,330.0,105.0,0.0,0.0,0.0,317.0,0.0,325.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
62,2020-03-24 16:51:03.288,319.0,332.0,110.0,0.0,0.0,0.0,317.0,0.0,322.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
63,2020-03-24 16:51:03.486,314.0,332.0,110.0,0.0,0.0,0.0,316.0,0.0,315.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
64,2020-03-24 16:51:03.530,315.0,332.0,116.0,0.0,0.0,0.0,317.0,0.0,315.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
65,2020-03-24 16:51:03.752,313.0,329.0,111.0,0.0,0.0,0.0,314.0,0.0,301.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
66,2020-03-24 16:51:03.809,313.0,329.0,111.0,0.0,0.0,0.0,314.0,0.0,301.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
67,2020-03-24 16:51:03.826,313.0,323.0,115.0,0.0,0.0,0.0,307.0,0.0,309.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
68,2020-03-24 16:51:04.97,306.0,322.0,112.0,0.0,0.0,0.0,313.0,0.0,299.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
69,2020-03-24 16:51:04.112,306.0,322.0,112.0,0.0,0.0,0.0,313.0,0.0,299.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
70,2020-03-24 16:51:04.115,307.0,317.0,108.0,0.0,0.0,0.0,304.0,0.0,309.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
71,2020-03-24 16:51:04.306,296.0,315.0,105.0,0.0,0.0,0.0,310.0,0.0,301.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
72,2020-03-24 16:51:04.377,294.0,311.0,105.0,0.0,0.0,0.0,308.0,0.0,299.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
73,2020-03-24 16:51:04.555,298.0,310.0,106.0,0.0,0.0,0.0,308.0,0.0,300.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
74,2020-03-24 16:51:04.584,298.0,312.0,106.0,0.0,0.0,0.0,306.0,0.0,298.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
75,2020-03-24 16:51:04.837,300.0,296.0,110.0,0.0,0.0,0.0,296.0,0.0,295.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
76,2020-03-24 16:51:04.858,300.0,296.0,110.0,0.0,0.0,0.0,296.0,0.0,295.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
77,2020-03-24 16:51:04.872,300.0,296.0,110.0,0.0,0.0,0.0,296.0,0.0,295.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,50.0
78,2020-03-24 16:51:04.994,295.0,295.0,105.0,0.0,0.0,0.0,294.0,0.0,296.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
79,2020-03-24 16:51:05.112,296.0,294.0,108.0,0.0,0.0,0.0,296.0,0.0,287.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
80,2020-03-24 16:51:05.217,301.0,297.0,111.0,0.0,0.0,0.0,295.0,0.0,288.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
81,2020-03-24 16:51:05.385,303.0,297.0,115.0,0.0,0.0,0.0,297.0,0.0,289.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
82,2020-03-24 16:51:05.404,302.0,298.0,114.0,0.0,0.0,0.0,298.0,0.0,290.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
83,2020-03-24 16:51:05.665,310.0,303.0,109.0,0.0,0.0,0.0,299.0,0.0,293.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
84,2020-03-24 16:51:05.705,310.0,303.0,109.0,0.0,0.0,0.0,299.0,0.0,293.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
85,2020-03-24 16:51:05.724,310.0,303.0,110.0,0.0,0.0,0.0,293.0,0.0,297.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
86,2020-03-24 16:51:05.924,308.0,306.0,108.0,0.0,0.0,0.0,301.0,0.0,300.0,0.0,0.0,51.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,51.0
